,text,misogynous
352,Leo looks at Girl Scout cookies the way I look at pussy before I'm about to eat it <URL>,1
353,When she's telling you about her day and she didn't catch your side bitch running out the back door <URL>,1
354,Pro Tip- Shut the fuck up when you're in my presence,1
355,Sometimes you just gotta finger a bitch in public to let her know who's boss <URL>,1
356,When skinny girls talk about how fat they are <URL>,1
357,Pro Tip- Stop sweatin these hoes,1
358,Shoutout to all the single moms that got pregnant thinking they'd keep a man &; celebrate days like today... lol how'd that work out for you,1
359,Bad girls get spankings,1
360,When she's being a snotty little brat so you hit with the 'I mean we can go' <URL>,1
361,When you like her but the pussy is just a little loose for your liking <URL>,1
362,Turns out that you don't need to eat pineapple if you're busting down her throat... She'll never taste it,1
363,"All girls are hoes, you just gotta know how to bring the whore out of them",1
364,"If she has sunglasses on in every pic, she's hiding the ugly",1
365,Women in their 30's on vacation will literally fuck anything,1
366,Bitches always tryna hide their ugly with big ass sunglasses,1
367,Girls get so mad when you fuck em and never talk to them again... It's so fucking adorable,1
368,Take her out for ribs on a first date so you can tell how good of a dick she sucks,1
369,"Always remember... When one door closes, 2 more vaginas open",1
370,I don't just make girls cum... I make girls ask me if they're allowed to cum,1
371,Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no,1
372,Bitches are quick to put their height in their tinder bio.... Do me a favor and add your weight too...,1
373,Girls will friend zone a dude that's in love with them and never give them a chance... But be salty AF when he gets a girlfriend,1
374,Girls with tongue rings are as bad as girls with engagement rings... They have to get that shit in every picture,1
375,Powerful men in Hollywood have been preying on women because that's how lots of men are built ... so says Dick Wolf. <URL>,1
376,So do we! Check out our account for upcoming events and meetings #MaleDominance,1
377,#YesAllWomenBelongInTheKitchen,1
378,#YesAllWomen should stay in the kitchen,1
379,"Life is all about balance, so make sure you have as many blondes as you do brunettes on your roster... But no gingers, they're immoral",1
380,Females are always crying out 'sexism.' Don't they know it goes both ways? Men are suffering every day!,1
381,Had to explain WIFI to someone to day. Yes it was a WOMAN. They say they don't want men but then this?^,1
382,You a pussy bitch watch when I catch you I’m beat tf outta you,1
383,Lemme give you some dick and help you thru it <URL>,1
384,"Can’t help if i want to body slam you cause you’re a dumb bitch. Yeaaaa, I remember you rude customer. Spotted at the gym. 😡",1
385,Stfu side hoe head ass bitch go fuck yourself y don’t u try to get dm in a week,1
386,"Bitches had me spending a night in jail, bitch you finna spend a night in the hospital on Lzzzzzzzz 😂😂💯💯💯💯💯💯",1
387,Shut the fuck up bitch how do you know what people have and don't have?,1
388,I SAID WHAT I SAID DELETE THAT BITCH YOU CANT BEAT MY ASS <URL>,1
389,U FUCKING HOE WE GOT UPPER BECAUSE YOU SAID YOU WANTED UPPER,1
390,see panny your lips are so pig big becuz you suck your husbands dick too much in your orgies with paris.,1
391,You gotta throw glitter after that. Bitch pussy must be SERIOUS.,1
392,"I can lose weight, but you’ll always be a cunt ♥️ Don’t come at me, I will shut you the fuck down <URL>",1
393,hey fuck you cunt #cyberbullied,1
394,@ THE BROKE BITCHES WHO ARE PARTYING IN MY OVARIES. I HOPE YOU FUCKING DIE AND ROT IN HELL YOU STUPID UGLY ASS BITCH,1
395,Dear white girls: Regardless of how much black dick you’ve had in your mouth you don’t get a pass to freely say “nigga.” Ever. Lol.,1
396,mmm perfect body and so am i am now come here girl i got a big cock for u to play with ;),1
397,"Ladies, Before you request a dick pic, you must send a nude first. Be mindful.",1
398,Wish my cock was between your tits while you licked and suck its tip 💦💦💦💦💦💦💦💦💦,1
399,Get up and walk the dog you little cunt before I ground you.,1
400,"STOP SMELLING THOSE SANDWINCHES YOU HIDEOUS COCK, SHE'S ESCAPING TO THE SIDE",1
401,I just want my girl to suck my dick with my Nike head band on,1
402,ahshshsjs IM GONNA KILL A BITCH!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,1
403,I’ll still fuck a stupid Bitch up tho,1
404,Watching you two as my black cock grows harder and harder,1
405,bitch i'll give you this big ass dick then,1
406,Naw you can’t ride my wave hoe but you can ride this Dick🗣,1
407,Hoes in the city so recycled you just a rerock lil whore,1
408,"Got me wanting to give him them 5 kids for the dick, I’ll beat a bitch up bout my 🍆. Baby u the only one I need headass on that dick 😂",1
409,"To the girl cop who I caught looking through my window, While my car was parked. Suck my whole dick and die hoe.",1
410,"You ain't a real bitch unless you suckin dick , stfu",1
411,"I don't know what it is sleep anymore. You are always on my mind. When my cock is hard like that, i wish i was hug you, feel your ass",1
412,Whenever I see a beautiful woman all I can think is how fun it'd be to beat her half to death and rape to pieces,1
413,Talmbout. I was always feeling lmaoo bitch shut up and drop that baby fat before u try and jump on this dick. It got a Weight limit,1
414,Ok bitch stfu now get over it suck a dick ride a dick choke on a dick and die,1
415,Mhmmm pinning you down by your throat and taking hard strikes in and out....your pussy stretched round my cock...,1
416,"If you ever tell me you’re curious about sucking cock you better believe that this is your future, slut 😂… <URL>",1
417,"I'm just sitting on the train, have a hard dick and would like to wank a horny girl on the big tits 💦💦💦💦💦💦💦💦💦💦💦",1
418,Love a bitch for what ? all she good for is sucking dick!,1
419,Love to put my cock so far down your throat now so hot,1
420,"oh you want a name fight ! ❛ you stupid COCK loving slut ! ,you fucking WHORE ! how do you like that huh you little shit ! ❜",1
421,"Hips pushed forward, cock immediately entering her tight cunt and that obviously caused the Wookie to groan aloud.",1
422,A woman who you fucked multiple times saying yo dick small is a compliment you know u hit that spot 😎,1
423,Let me be crude for a minute. Davis women ultimately like dick and hard.,1
424,a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit .. <URL>,1
425,You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩,1
426,someone: breathes ada: dumb whore cunt slut your moms a hoe kill yourself bitch get shot,1
427,"Lil bitch that pussy so dry, You finna break the rubber",1
428,"Control, I own your ass now bitch",1
429,"I hope he tackles your bitch ass so deep into donnies pussy, so you can live happily ever after. suck a cock, nut cracker. <URL>",1
430,Thanks😁 I don't believe it's a downgrade. She ain't gotta googly eye. Don't talk shit on social media bitch. Your pussy smells,1
431,Lil bitch prolly just need some dick that’s all she ain’t had nun yet 😂😂😂,1
432,I am serious and sure that I want to put my penis in the hole of your ass <URL>,1
433,Bitch I said barely your obviously my friend don't make me come beat you up whore 💀😂😂😂,1
434,suck my dick dumb bitch :),1
435,Thanks for the heads up. I was about to go down my local to rape and harass some women but now I know I might be on The List...NO CHANCE. <URL>,1
436,whoever hit my sister’s car then drove off last night you are a broke ass bitch and we about to catch ur stupid ass enjoy that hit and run 🌚,1
437,"Hoes swear a nigga switch up when he up, naw bitch we just remember all the spiteful hoe shit you was on, fuck on.",1
438,Some women find the Harvey kind of harassment and rape to be not that bad and may even encourage it from time to time depending on hormones.,1
439,Idgaf bout not 1 bitch lol yall hoes can die & i promise I won't b at the funeral 😂😂💯,1
440,AINT LOVING THESE HOES THEY GARBAGE THATS NOT MY BABY LIKE MAURY LIL BITTY BITCH STOP CALLIN,1
441,for them niggas who think im pussy gon and show me hoe,1
442,If this hypothetical woman exists: shame on her. Real rape victims might say: FUCK YOU AND YOUR FALSE NARRATIVE. <URL>,1
443,Every woman deserves a BIG DICK!,1
444,"If a girl is cuddling with me & she tells me she don't wanna fuck, that's cool. I'll pull my dick out & beat off right next to her.",1
445,Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!,1
446,"Example 01: Boyfriend: 'I think my girlfriend is cheating on me.' Boyfriend's friend: 'Yeah, bitch got a penis!'",1
447,A bitch with fuck with a nigga just to get back at you but that shit be making y'all look like thottiessssss loose pussy hoe!!! 🤦🏾‍♂️,1
448,can mnet stop being a bitch go suck my non existent dick and <URL>,1
449,Have a thought for the women that sick cunt raped #WoodyAllen you dumb cunt,1
450,'Didn't know I was dating a freaking two year old pussy bitch',1
451,show me your pussy bitch,1
452,Don't know why you love da whore her pussy like open doors 🚪,1
453,"u got an underaged girl drunk so you could sleep with her, think that's rape",1
454,'this bitch won't stop riding his dick' LMFAO <URL>,1
455,RAPE A BITCH MENTAL SHE FORCED TO THINK ABOUT ME JUHEARD,1
456,"It blows mine when a girl tells me to her talk during sex 'how this pussy feel, talk to me' ok bitch it's a C- and I'm trynna concentrate 😒",1
457,You are Beautiful charming Bitch Jennifer white Nobody's fuck like you Amazing sucking Cocks 💝💝💝👑👑👑👑👑👑,1
458,"Ladies we should be careful of this guy, his penis turns any woman he fucks into a slut! RT for awareness... <URL>",1
459,Fuck love wat love that fake love u give u lil kid u bitch that once i turn woman on u u run away,1
460,I'm so fucking horny this morning and my big fat cock is so fucking hard need a horny cock sucking slut or whore to cum and suck me off,1
461,fuck cunts tellin ppl w strtched ears that theyll 'learn from their mistakes' BITCH IT AINT A MISTAKE IF THEY FEEL BEAUTIFUL DOING IT FUCKU,1
462,Only a hoe would say some stupid shit like that. lol “pull your daddy and make you my stepson” I’ve heard it all now lmao <URL>,1
463,"Bitch no, you gone stay your ass here i missed you <URL>",1
464,And look at this shit. LOOK YOU SLUT. Stop distracting yourself with your flavored dildos and LOOK. LOOK YOU FUCKS. LOOOOOOOOOOOK!!!!,1
465,Man: (harasses and stalks woman for months on end) Woman: WHY THE FUCK WONT U LEAVE ME ALONE Man: haha crazy bitch,1
