,text,misogynous
312,"#omnibusla7 BASTA FARE GLI SCENDILETTO DI TEDESCHI E FRANCESI! BASTA SENTIRE I KATAYNEN, L'ALCOLISTA JUNKER, LA CULONA MERKEL , IL GERONTOFILO MACRON PARLARE DEI CAZZI ITALIANI! #WL'ITALIA",1
313,"#omnibusla7 dite al francese che Trump lo sta mettendo in culo al suo Micron, alla Culona e a quel coglione di Junker, grande alcolizzato",1
314,Hai perfettamente ragione. Che la #culona mangi il suo #formaggio di plastica se vuole. Il #parmigiano lo paghi 200 euro kilo. Se no lo mangiamo noi al posto delle sue #schifezze!,1
315,Che troia che sei,1
316,che merda di cagna che sei,1
317,<MENTION_4> La nostra una società maschilista patriarcale non si può sentire....Ma perché vedete donne che stanno ancora a casa a fare l'uncinetto e badare ai figli e basta? Oppure non avete diritti come li hanno gli,1
318,Dopo lo sai che ti inculo di nuovo e tu devi solo stare zitta e ubbidire vero? <URL>,1
319,"...MON CHERE!....:MENTRE LA IRRIDEVI LA CULONA TI COSTRINGEVA A PRODIGARTI PER VIOLARE LA COSTITUZIONE DOPO AVER DISINTEGRATO ,LIBERISTICAMENTE S'INTENDE,CLASSE MEDIA E DIRITTI DEI LAVORATORI ITALIANI AGGUAPPANDOTI I COMPARI DI MERENDE PE",1
320,Spingile tutto il cazzo in gola fammi vedere come soffochi la mia troia <URL>,1
321,"8 APRILE 2013 - 8 APRILE 2018 Spero che tutti gli irlandesi, argentini e minatori morti a causa tua ti abbiano trovato AUGURI MAGGIE BUON 5nto ANNIVERSARIO DI MORTE, LURIDA PUTTANA",1
322,"Donna schiava, stira e lava!!",1
323,"Mmmm da strofinargli il cazzo in faccia, a questa lurida cagna",1
324,"Classico esempio di Donna schiava, zitta e lava"" che piace tanto a questi simpatici fascisti amanti del focolare tradizionale""",1
325,mi manca questa falsa tettona ?#GameOfThrones <URL>,1
326,Che troia che sei,1
327,"La mia donna perfetta: tettona, capelli corti e nera <URL>",1
328,"che poi cazzo scienze la studio porca merda e questa mi mette 4, ma ti inculo",1
329,"Io speravo che il sogno di una donna fosse oltre il donna schiava, scopa e lava"" e invece a molte piace stare ancora là""",1
330,ma chi è questa bella tettona,1
331,ma che cazzo glielo fai a vortik che fra poco è una puttana giappominchia♥,1
332,sei una magnifica pompinara,1
333,chiudi la bocca tettona del cazzo. <URL>,1
334,Troiona puttanona,1
335,Puttanona bella <URL>,1
336,"Dopo Barbie, Kan e allegra (la tettona) non poteva mancare l'elfo #DomenicaLive <URL>",1
337,"RT no fotoskiop...no figa di legno...ma patata originale made in Italy..se ami il made in Italy ritwitta, kiss <URL>",1
338,Al «Silvio per ringraziarlo al massimo gli avrebbe mandato una baldracca a casa» io MORTAA?????,1
339,Scopiamo e ti sborro tutta la figa,1
340,Il mondialismo sorosiano acefalo e qualunquebuchista cerca di cancellare l'identità di ciascheduno in nome di un'omologazione capitalista e plutocratica dei ruoli ancestralmente scritti nel nostro DNA.W la figa sottomessaForza,1
341,Dalla tettona di pescara trovate latte fresco appena munto e cornetti alla crema <URL>,1
342,"Dea del basket, sei proprio una sporca puttana.<MENTION_1>",1
343,"pertono signifca che continui a tratirmi usarmi, abusare ti me.. troiachieti pertono com la troia che sei, com petofilo che sei, matre imfame che sei... neanche tio ti pertona.... fatti pertonare a kentvvoot",1
344,ih ih ih bella asia argento? Famosa non per suoi crediti ma per paternità e qualche favore a qualche influente americano! Fate solo vergogna la feccia delle donne siete! Le donne sono oneste perché portatrici di,1
345,"Si , cisi mi sego e ti sborro slla foto",1
346,stai zitta troia,1
347,Bella pompinara ??????♥,1
348,Me lo chiedo sempre anche io!Adorabile tettona svampita pronipote di Stan Laurel,1
349,Visto? Non vi davo del “puttanone” ma era un complimento super?❤️Chiedeteme scusa pubblicamente ? e <URL>,1
350,Ti stupro io✋??,1
351,Fatti vedere come ti sbattono Cagna in Calore,1
352,ma vi arrestano a voi ci mancava l'assassina impasticcata della piccadilly puttana e bocchinara psicopatica crepaaaaaaaaaaaaaaaaaateeeee tuttiiiiiiiiiiiiiiii,1
353,<MENTION_4> Asia Argento mi fa pena: sembra senza riferimenti,1
354,Bella pompinara,1
355,Con quella faccia da troia non puoi essere che una giallina! Fottiti!,1
356,Mia madre è incazzata e così dal nulla se l'é presa con me ma che cazzo vuoi troia mestruata TACI,1
357,"*gli da una pacca sulla spalla felice per lui* sono molto felice per voi, pensami in mezzo a quelle bone di brasiliane *lo prende in giro e continua a scherzare* portamene una, bella, ricca e tettona",1
358,"Io vorrei anche fare l' _internescional_ e sclerare in inglese, ma come faccio a dire che Sammy è un puttanone da combattimento???? <URL>",1
359,Culona maledetta,1
360,A froscio dovevi dirglielo in faccia che é na troia pompinara porca la madonna,1
361,Vero ? ..... Supererò anche la MILFONA tettona culona ?????,1
362,Wow che bel culo Wow ass boob Bellissima figa,1
363,Una bionda milf troia e tettona: un mix esplosivo che mi ha fatto sborrare a fiumi #racconti #erotici <URL>,1
364,PUTTANONE DA COMBATTIMENTO cioè senti come è più soave,1
365,Mmmmmmm che Tettona,1
366,sei la solita snob dimmerda col tuo metal d'elite.EVVABBENEparo quella culona de Rihanna dopo fatto serata co Kendrick Lamarcontenta?io me lo rivendico fiera il mio rep dimmerda e il mio pop debordante.nessuno può mettere il mascara di Cutie i,1
367,bel culone da fottere e riempirlo di sborra <URL>,1
368,Bella mamma tettona ...da ?????????????????succhiare i capezzoloni ????????????????????,1
369,Crepa puttana di merda..... Non aggiungo altro,1
370,ti scopo puttana,1
371,Scende le scale al mattino per fare colazione e si trova davanti questa troia tettona che fa le pulizie e la incula ( voi che avreste fatto??) <URL>,1
372,Pezzo di figaaaaa e troia,1
373,Moriresti di invidia mia cara zecca acida..cordialità,1
374,Che bella figa da scopare,1
375,Buongiorno tettona,1
376,<MENTION_4> <MENTION_5> che pompinara?,1
377,infatti speravo nella voce che raiolone prendesse icazzi subentrando all'equina culona,1
378,"Sana è quel tipo di gay che mette a proprio agio tutti tranne la classica figa di legno che si sente compromessa con un abbraccio, in questo caso Jeongyeon",1
379,"quindi tutti scandalizzati per il meme e soprattutto per il commento a corredo...cosa mi dite del cartone animato south park? vengono derisi anche li' i ciccioni... ad esempio, nel film di south park, c'e' la canzone la mamma di Kyle e' u",1
380,sei bellissima occhi verdi tettona e bel culo,1
381,Buongiorno a te e soprattutto alle Tettone Puttanone Naturali Bellissime che hai &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3,1
382,TI SBORRO CARAAAAAAAAAAAA,1
383,certooooooo !!!!! io ho letto in passato di un criminale mafioso e pedofilo che ha fatto il presidente del consiglio........era talmente bravo e integerrimo che lo amavano persino in Europa e la sua migliore amica era una culon,1
384,RT Ma l'attrice Natalie Wood era considerata una figa di legno?,1
385,RT Mi sento solo cerco una compagna rtwittate fate girare la voglio altezza media mora tettona e culona,1
386,Farei una bella spagnola in mezzo alle tue tettone e poi te lo infilerei in bocca...,1
387,"Bravissima, grande pompinara.",1
388,Grande pompinara ti darei tanta sborra calda.,1
389,Tettona non vuol dire molle.,1
390,che bel culo è bellissima figa che hai ?,1
391,Ti scoperei e ti inculo rei volentieri peccato che non mi rispondi mai,1
392,Mo posto una foto così pure io. Qualcuno mi presta una tettona?,1
393,Che bella figa pelosa vorrei scoparti tutta amore mio ti scoperei,1
394,<MENTION_4> Sboldracca talmudica pompinara zoccolosa zingara,1
395,"La Bavaria è altra Germania ,la pura ,la culona comunista serva di honecker comunista di merda!",1
396,"poliziotto buono, poliziotto cattivopiù la troia spears si avvicina sottomessa e viscida, come un lombrico più pungiglione da scorpione è alto pronto a colpirepure latte che caghi sa demmerda sapendo che puoi colpire alle spalle senza perchè per godere..... impiccati puttana",1
397,con me in particolare oramai sei sicura mi hai colpito alle spalle e vuoi solo ripetere per sempre...... basta una volta che ti taglio l'aculeo e muori puttana,1
398,chi è sta bella figona tettona....,1
399,Vieni qui troia che ti scopo tutta ti apro in due mmmmmmmmmmm,1
400,"Facile che Frau Culona faccia il doppio gioco, sui gasdotti se ne fanno tanti, di doppi giochi <URL>",1
401,"Rebekkah culona"" Kasner non credo sarà di alcun aiuto""",1
402,RT Cazzo di troia che sei,1
403,In effetti un po’ culona,1
404,"Culona ? DAAAYYYYYY È SERA, SONO QUI ? PARLIAMO! <URL>",1
405,Bella bocca da pompinara ?????????,1
406,culona credo in te quindi ti prego non farmi passare per povero coglione che sta aspettando con tanta ansia della musica scadente ok,1
407,che troia che troia....mmmm mmmmm ti aproooo,1
408,DIO CRISTO CHE BEL PUTTANONE DA SBARCO CON LA FIGA IN FENDI &lt;3 <URL>,1
409,"RT melissa ti inculo con sabbia, sale e cocci di vetro",1
410,Rakitic c'ha la mamma puttanona,1
411,"Oltre a questo: mi spiace per Liam ma ha avuto quello che si merita per aver usato la ragazza, LIAM CHE CAZZO VUOL DIRE CHE PENSI ANCORA A QUELL’ALTRA PUTTANA, Robert che ha causato il blackout e poi ha fatto finta di risolvere le cose da infame as usual e Willow che fai NO STOP",1
412,"Io lo amo....geniale! culona inchiavibile"" resterà un'ottima sintesi politica""",1
413,E di quella culona della sindaca di Barcellona,1
414,Che pezzo di figa,1
415,Adio guapetona chulona culona resjdjf,1
416,Altra baldracca,1
417,Adesso atterra su un puttanone brasilianoSassuelaaaaa a e i o uAureliò,1
418,Ti sborro io posso,1
419,"Nel frattempo sulla Colombo ho clacsonato anch'io, altrimenti sembravo laziale.Poco dopo una moto si è schiantata su una Micra e un autobus ha tamponato una Polo, credo che l'autista guardasse un puttanone sull'angolo accanto.Diciamo che non ci si annoia guidando la sera.",1
420,Infatti la culona e il marito non se li è cagati nessuno se non noi soliti quattro deficienti disposti a vendersi un rene per lei (lui non so) <URL>,1
421,"Ti sborro negli occhi"" cit. <URL>",1
422,che faccia da troia in calore <URL>,1
423,la tua amica puttana ti scopa la fica e io ti inculo e poi ti riempio la bocca di sborra calda...sei il mio sborratoio <URL>,1
424,puttana ingoia tutto o ti prendo a schiaffi <URL>,1
425,sei andata a succhiare qualche cazzo troia? <URL>,1
426,Ke bella porca ti sborro tutta,1
427,Il gas a te e a quella cosa inutile di Asia argento,1
428,wow che tettona mmmmm <URL>,1
429,porca lurida .. Sei la mia cagna ...,1
430,Che pompinara,1
431,"Dio, nella prossima vita, tettona e oca, grazie.",1
432,ho già detto che è una sporca puttana immeritevole,1
433,QUELLA ERA UNA PSICOPATICA TROIA OK? <URL>,1
434,mmmmmmmmmmmmmm qnt ti scoperei ke belle tettone,1
435,Bella troiona ti sfonderei tutta,1
436,Solo tettona direi,1
437,Asia Argento quella che limonava il cane? Com'è il suo pensiero verso la zoofilia?,1
438,puttanona da sborra dioporco!!! <URL>,1
439,Una lurida Troia così ???<URL>,1
440,Bella tettona.?????,1
441,Bella culona. ..spettacolo ??????,1
442,Tantissima fame di te!! Pompinara.??????????,1
443,che puttana che sei tesoro.... ?,1
444,RT Anna casalinga tettona blogneseAnna &gt;&gt; <URL> <URL>,1
445,Dai non è un culone! È un bel culo,1
446,Sei sempre il massimo della bellezza mia tettona,1
447,Aveve due poppe troppo grosse e una faccia da troia che poteva volere solo il cazzo #racconti #erotici <URL>,1
448,sei stupendamente FEMMINA adoro il tuo bel culone vorrei sentire il suo odore e sapore direttamente dal buchino .,1
449,Bella mamma tettona da succhiare????????????????????????????,1
450,Mmmmmm che bellaaa che gli farei a quelle tette e quella figa te le lecco e ci infilo il cazzo e dopo ti sborro addosso mmmmmmm,1
451,Hai un buco del culo e una figa da scopare,1
452,Vuoi sapere la mia. Sei una cagna. Senza A offesa ma abbai — Bau <URL>,1
453,"<MENTION_4> <MENTION_5> difendere Asia Argento, zoccola che si slinguazza un cane ,,, è impossibile ...",1
454,LURIDA SCHIFOSA MERDA DI CANE,1
455,Che cazzo di puttane <URL>,1
456,Bella tettona,1
457,"La famosissima figa di legno"" <URL>",1
458,ciao tesoro buona sera e una buona serata ? ti scoperei fino a riempirti la figa e la bocca di crema calda un bacio ? ti amo,1
459,Che poi raga l’ha tradito con uno che è piu brutto e piu povero di lui ma che cazzo fa oltre ad essere puttana è pure stupida,1
460,Aduaaaa!! Il puttanone Parmense!!! #chilhavisto,1
461,Paolo che vuole la donna piacevole e con le curve al posto giusto.... alias voglio la tettona #primoappuntamento,1
462,Io ti inculo,1
463,Mi fai arrapare che figa,1
464,Che puttanone bestiale,1
465,CHE CAZZO TWITTERA' LA TROIA DARIA BIGNARDI ANTICIPIAMOLA SCOMMETTETE SU STA ROTTA IN CULO,1
466,Che figa da scopare,1
467,#chilhavisto È scappato con un puttanone !,1
468,Ecco la solita troia pompinara <URL>,1
469,Ma ammazzati Troia,1
470,Che zoccolona che sei Gilda! Molto arrapante mentre ti togli le mutandine! #puttanona,1
471,"<MENTION_4> <MENTION_5> ma porca vacca!! Non posso ritwittarti, figa di legno!",1
472,ora io con tutto il bene volendo potrei svuotarmi le palle per benenon e che se mi mandi foto tue nudomi sale l ormone e ti inculo cioe’saro strano io #dubbiesistenziali,1
473,Taci puttana ladrones vergognati,1
474,La puttana di mamma tua meglio? Ma che cazzo vuoi?,1
475,PUTTANONE DA SBARCO,1
476,Donna schiava scopa e lava #chilhavisto,1
477,Ma che cazzo dici ma stile che cosa che state a frignare come le puttane col pappone,1
478,"“Non capisco lo stupore di tutti, mia mamma è una gran puttana”#UCL #RealJuve <URL>",1
479,Angie mi vecina culona <URL>,1
480,Che bel culone,1
481,Il caos. E lei da puttana lurida ci sguazza.,1
482,Guarda qua intanto come prendi il cazzo in bocca pompinara <URL>,1
483,"siii, bravo, fai vedere la mia faccia da troia a tutti!!!!!",1
484,RT Altra amica pompinara ditemi voi <URL>,1
485,Sei una bella pompinara avrei proprio voglia di te,1
486,Ti avrei presa con molto gusto erotico scopata culo fica e bocca sborrata tutta fino a farti impazzire dal godimento erotico e urlare SONO UNA PUTTANA POMPINARA SBORRATOIO UMANO,1
487,Che schifosa puttanona,1
488,mattarella dovrebbe spaigliare le carte dando l incarico esplorativo a quel bel puttanone della meb,1
489,Tu troia devi essere la puttana di tutti e farti chiavare da tutti? Si cornutone mio <URL>,1
490,RT OGGI È IL 12 APRILE CIOÈ GIOVEDÌ AAAAAAAA NICKI MINAJ STA TORNANDO PIÙ CULONA DI PRIMA E VOI MUTI,1
491,Ti inculo io dove sei,1
492,"Ti svegli al mattino e senti e leggi che la puttanona inglese , non potendo usare le basi aeree di Cipro che ha negato l'autorizzazione , sta mandando i sottomarini inglesi con i loro missili .Il governo... <URL>",1
493,<MENTION_1><PERSONA_1> te sei ridicola lurida puttana lecchina,1
494,Zitta troia di un arbitro,1
495,"Sei veramente un pezzo di figa incredibile, solo applausi",1
496,complimenti alla signora e al suo gran bel culone ... Mmmmmm,1
497,Senti amore mio O ti calmiO ti stupro. <URL>,1
498,È colpa vostra se questa puttana psicopatica sta facendo tutto questo. PER STARMI VICINO.Vi ho osservati ogni giorno. Detesto chi non prende posizioni nette di fronte a situazioni oggettivamente abominevoli.,1
499,Oh puttana hai rotto il cazzo. Vai ai insultare quella mignotta di tua madre.Si vede che sei solo una gobbaccia di merda.Non sai perdere? Cazzi tuoi troia. Impiccati,1
500,Buongiorno bella pompinara il buon giorno si vede da una grande scopata ??,1
501,Buon pranzo a te meravigliosa tettona....,1
502,Ti scopo questa lurida fica puttana e poi ti sborro in bocca <URL>,1
503,Che troia che sei hai il cazzo nella fica e stai venendo come una fontana <URL>,1
504,Quel coglione trova divertente anche che da due anni la troia lurida mi citi con riferimenti personalissimi tipo due persone che limonano sotto la doccia simboleggiati dai cagnolini.Devo aggiungere altro?,1
505,Che puttanona,1
506,Ciao troiona io ti scopo è sborro da tutte le parti hummmm,1
507,Furba la culona.. è quella che ha espulso i russi ma ne ha voluti altri...,1
508,"Una volta tanto sono d'accordo con la culona"" teutonica!""",1
509,"Ida proprio non ce la fa a farcela. Zerbina nell'animo. Due secondi prima fa la figa di legno, due secondi dopo è lì a implorare.#uominiedonne",1
510,"valery ti prego anche io voglio leccarti la figa e scoparti,come posso incontrarti,ti prego mi fai arrapare della madonna.????????",1
